time,Eco2,TVOC,pm10_env,pm10_standard,PM2.5,pm25_standard,pm100_env,pm100_standard,tem,CO2,Humidity_in,Temp_in
14/06/2021 10:01,2296.5,1878,5.5,5.5,7,7,7,7,29.8,2506,67.15,85.64
14/06/2021 10:02,2266.5,1880,5,5,6,6,6,6,29.8,2507.5,67.2,85.64
14/06/2021 10:03,2284,1900.5,5,5,6.5,6.5,6.5,6.5,29.8,2508.5,67.2,85.64
14/06/2021 10:04,2234.5,1868.5,5,5,6,6,6,6,29.8,2509,67.2,85.64
14/06/2021 10:05,2284,1865,5,5,6,6,6,6,29.8,2508.5,67.3,85.64
14/06/2021 10:06,2276,1866.5,5.5,5.5,6.5,6.5,7,7,29.8,2514,67.3,85.64
14/06/2021 10:07,2276,1886.5,5,5,6,6,6,6,29.8,2522,67.3,85.64
14/06/2021 10:08,2268,1887.5,5.5,5.5,6,6,6,6,29.8,2525.5,67.3,85.64
14/06/2021 10:09,2282,1898,6,6,7.5,7.5,7.5,7.5,29.8,2530.5,67.3,85.64
14/06/2021 10:10,2263.5,1885.5,5,5,6.5,6.5,6.5,6.5,29.8,2532.5,67.3,85.64
14/06/2021 10:11,2268,1897,6,6,7.5,7.5,7.5,7.5,29.8,2531,67.3,85.64
14/06/2021 10:12,2287.5,1902.5,4.5,4.5,6.5,6.5,6.5,6.5,29.8,2532.5,67.3,85.64
14/06/2021 10:13,2256.5,1926,5,5,5.5,5.5,5.5,5.5,29.8,2534,67.3,85.64
14/06/2021 10:14,2260,1898,6,6,8.5,8.5,10,10,29.8,2532,67.3,85.64
14/06/2021 10:15,2260,1904.5,5.5,5.5,6.5,6.5,6.5,6.5,29.75,2530.5,67.25,85.55
14/06/2021 10:16,2214,1863.5,5,5,6.5,6.5,6.5,6.5,29.8,2527.5,67.2,85.64
14/06/2021 10:17,2240.5,1895,4,4,6,6,6,6,29.8,2522,67.2,85.64
14/06/2021 10:18,2210.5,1874,5,5,5.5,5.5,6,6,29.75,2523,67.15,85.55
14/06/2021 10:19,2206,1871,6,6,7.5,7.5,8.5,8.5,29.75,2521,67.15,85.55
14/06/2021 10:20,2216,1878,4,4,5.5,5.5,5.5,5.5,29.8,2520,67.15,85.64
14/06/2021 10:21,2218.5,1875,4.5,4.5,7,7,7,7,29.8,2523.5,67.2,85.64
14/06/2021 10:22,2266.5,1886.5,4.5,4.5,6,6,6,6,29.8,2523.5,67.2,85.64
14/06/2021 10:23,2252,1880,4.5,4.5,6,6,6,6,29.8,2528,67.2,85.64
14/06/2021 10:24,2246,1894.5,5,5,6,6,6,6,29.8,2532.5,67.2,85.64
14/06/2021 10:25,2264.5,1872.5,4.5,4.5,5.5,5.5,5.5,5.5,29.8,2535,67.2,85.64
14/06/2021 10:26,2262,1870,5,5,6.5,6.5,7,7,29.8,2540.5,67.2,85.64
14/06/2021 10:27,2246.5,1893,4.5,4.5,6.5,6.5,6.5,6.5,29.8,2542,67.2,85.64
14/06/2021 10:28,2253,1882,6,6,6.5,6.5,6.5,6.5,29.8,2538,67.2,85.64
14/06/2021 10:29,2198.5,1859,5.5,5.5,6.5,6.5,6.5,6.5,29.75,2537,67.15,85.55
14/06/2021 10:30,2184,1847.5,6.5,6.5,8,8,8,8,29.8,2527.5,67,85.64
14/06/2021 10:31,2202,1857,4.5,4.5,6,6,6,6,29.8,2525,67,85.64
14/06/2021 10:32,2243,1890.5,5,5,7,7,7,7,29.75,2529.5,67.05,85.55
14/06/2021 10:33,2240.5,1875,5,5,5.5,5.5,5.5,5.5,29.8,2532,67.1,85.64
14/06/2021 10:34,2232.5,1858.5,5.5,5.5,7,7,7,7,29.75,2533,67,85.55
14/06/2021 10:35,2223,1868.5,6,6,8,8,8,8,29.75,2532,67.05,85.55
14/06/2021 10:36,2259,1867.5,5.5,5.5,8.5,8.5,8.5,8.5,29.7,2532,66.95,85.46
14/06/2021 10:37,2204.5,1866,5,5,7,7,7,7,29.7,2532.5,66.95,85.46
14/06/2021 10:38,2196.5,1865.5,6,6,8,8,8,8,29.8,2529.5,67,85.64
14/06/2021 10:39,2187.5,1849,5,5,6,6,6,6,29.75,2526.5,66.9,85.55
14/06/2021 10:40,2127,1831,5.5,5.5,7,7,7,7,29.75,2517.5,66.8,85.55
14/06/2021 10:41,2192,1832,6,6,7,7,7,7,29.7,2513,66.7,85.46
14/06/2021 10:42,2207,1871,6,6,8,8,8,8,29.7,2513.5,66.8,85.46
14/06/2021 10:43,2203,1877,5.5,5.5,6.5,6.5,6.5,6.5,29.8,2515.5,66.8,85.64
14/06/2021 10:44,2217.5,1874,4.5,4.5,6,6,6,6,29.7,2521.5,66.8,85.46
14/06/2021 10:45,2214,1868.5,5.5,5.5,6.5,6.5,6.5,6.5,29.7,2526.5,66.8,85.46
