time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
15/06/2021 07:20,401,2.7,1.8,2.6,1,2.6,1.8,2.6,2009.4,59.11,29.51,85.118,59.6,47.8 °F,65,NE,3.9,4.1 mph,30.32 in,0.00 in,0.00 in,1,112.4 w/m²
15/06/2021 07:25,400.9,2.8,2.1,2.9,1,2.9,2.1,2.9,2011.1,59.14,29.5,85.1,59.6,47.6 °F,65,NE,3.8,3.9 mph,30.33 in,0.00 in,0.00 in,1,196.6 w/m²
15/06/2021 07:30,400.9,2.9,1.8,2.8,1,2.8,1.8,2.8,2017.8,59.19,29.5,85.1,60,47.5 °F,63,NNE,4.1,4.3 mph,30.33 in,0.00 in,0.00 in,1,208.6 w/m²
15/06/2021 07:35,400.9,3.2,2.5,3.3,1,3.3,2.5,3.3,2016.4,59.13,29.5,85.1,60.5,47.7 °F,63,NNE,3.8,4.0 mph,30.33 in,0.00 in,0.00 in,2,232.9 w/m²
15/06/2021 07:40,400.9,2.6,1.8,2.3,1,2.5,1.8,2.3,1999.4,58.95,29.47,85.046,61,47.6 °F,61,NNE,2.8,2.9 mph,30.33 in,0.00 in,0.00 in,2,254.4 w/m²
15/06/2021 07:45,400.9,2.8,2.2,2.7,1,2.8,2.2,2.7,1991.5,58.9,29.4,84.92,61.1,48.0 °F,62,,4.2,4.5 mph,30.33 in,0.00 in,0.00 in,2,198.8 w/m²
15/06/2021 07:50,400.9,3.2,2.4,3,1,3.3,2.4,3,1991.6,58.99,29.4,84.92,60.6,48.2 °F,64,NE,4.4,4.6 mph,30.33 in,0.00 in,0.00 in,1,149.9 w/m²
15/06/2021 07:55,400.9,3.4,2.2,3.1,1,3.3,2.2,3.1,1980.2,58.91,29.4,84.92,60.4,48.2 °F,64,NNE,5.1,5.4 mph,30.33 in,0.00 in,0.00 in,2,220.6 w/m²
15/06/2021 08:00,400.9,3.5,2.6,3.6,1,3.7,2.6,3.6,1977.5,58.91,29.4,84.92,60.6,48.1 °F,64,NNE,4.6,5.0 mph,30.33 in,0.00 in,0.00 in,2,231.2 w/m²
15/06/2021 08:05,400.9,3.3,2.3,3.1,1,3.1,2.3,3.1,1977.5,58.89,29.4,84.92,60.7,48.0 °F,63,North,4.6,4.9 mph,30.32 in,0.00 in,0.00 in,2,224.4 w/m²
15/06/2021 08:10,400.9,2.8,2.5,2.7,1,2.8,2.5,2.7,1973.7,58.78,29.4,84.92,61.4,47.6 °F,61,NNE,3.6,3.7 mph,30.33 in,0.00 in,0.00 in,2,180.2 w/m²
15/06/2021 08:15,400.9,3.3,2.2,2.8,1,3.2,2.2,2.8,1964.1,58.63,29.36,84.848,62,47.7 °F,60,NNE,4.9,5.3 mph,30.33 in,0.00 in,0.00 in,2,194.6 w/m²
15/06/2021 08:20,401,3.2,2.2,3.2,0.9,3.4,2.2,3.2,1950.4,58.51,29.31,84.758,61.7,48.6 °F,62,NE,4.7,4.9 mph,30.33 in,0.00 in,0.00 in,2,194.6 w/m²
15/06/2021 08:25,400.9,2.7,1.9,2.6,1,2.6,1.9,2.6,1939.2,58.5,29.3,84.74,61.2,48.3 °F,63,NE,4,4.2 mph,30.33 in,0.00 in,0.00 in,2,301.6 w/m²
15/06/2021 08:30,400.9,2.9,2.4,2.8,1,3,2.4,2.8,1940.3,58.5,29.3,84.74,61.5,48.6 °F,63,NE,5.2,5.6 mph,30.33 in,0.00 in,0.00 in,3,322.1 w/m²
15/06/2021 08:35,400.9,3,2.1,2.9,1,3.1,2.1,2.9,1942.7,58.5,29.3,84.74,61.4,48.5 °F,63,,3.5,3.8 mph,30.33 in,0.00 in,0.00 in,3,383.7 w/m²
15/06/2021 08:40,400.9,2.8,2.3,2.8,1,2.8,2.3,2.8,1937.9,58.5,29.3,84.74,61.9,48.4 °F,61,NNW,4.4,4.9 mph,30.33 in,0.00 in,0.00 in,3,383.7 w/m²
15/06/2021 08:45,400.9,2.6,1.9,2.6,1,2.6,1.9,2.6,1939,58.48,29.31,84.758,61.8,49.4 °F,64,NNE,4.4,4.8 mph,30.33 in,0.00 in,0.00 in,3,300.3 w/m²
15/06/2021 08:50,400.9,3.2,2.3,2.9,1,3.1,2.3,2.9,1942.9,58.38,29.3,84.74,61.9,48.6 °F,62,NE,4.1,4.3 mph,30.33 in,0.00 in,0.00 in,3,423.7 w/m²
15/06/2021 08:55,400.9,3.1,2.1,2.8,1,3,2.1,2.8,1936.1,58.38,29.3,84.74,62.7,48.6 °F,60,NNE,2.2,2.2 mph,30.33 in,0.00 in,0.00 in,3,408 w/m²
15/06/2021 09:00,400.9,3,2.1,2.8,1,3,2.1,2.8,1928.8,58.3,29.3,84.74,62.9,49.5 °F,62,NNE,4.5,4.7 mph,30.33 in,0.00 in,0.00 in,4,408 w/m²
15/06/2021 09:05,400.9,3.3,2.3,3.1,1,3.3,2.3,3.1,1927.9,58.3,29.3,84.74,63,50.1 °F,63,NE,3.3,3.3 mph,30.33 in,0.00 in,0.00 in,3,384.1 w/m²
15/06/2021 09:10,400.9,3.2,2.7,3.1,1,3.3,2.7,3.1,1921.7,58.26,29.3,84.74,62.7,50.0 °F,63,NNE,5.5,5.7 mph,30.33 in,0.00 in,0.00 in,3,384.1 w/m²
15/06/2021 09:15,400.9,3.4,2.5,3.3,1,3.3,2.5,3.3,1911.6,58.19,29.3,84.74,62.1,50.0 °F,65,ENE,3.3,3.5 mph,30.33 in,0.00 in,0.00 in,2,263.4 w/m²
15/06/2021 09:20,401,2.7,2.2,2.8,1,2.8,2.2,2.8,1899.6,58.1,29.3,84.74,62.7,50.1 °F,64,NNE,3.7,3.7 mph,30.33 in,0.00 in,0.00 in,2,265.1 w/m²
15/06/2021 09:25,400.9,3,1.8,2.7,1,3.1,1.8,2.7,1895.7,58.04,29.29,84.722,62.6,50.2 °F,64,NNE,2.6,2.6 mph,30.33 in,0.00 in,0.00 in,4,497.4 w/m²
15/06/2021 09:30,400.9,3.3,2.1,3.2,1,3.3,2.1,3.2,1894.3,58,29.3,84.74,63.1,50.8 °F,65,NE,3.7,3.8 mph,30.33 in,0.00 in,0.00 in,4,497.4 w/m²
15/06/2021 09:35,400.9,2.8,2.1,2.5,1,2.6,2.1,2.5,1895.6,58,29.3,84.74,63,50.7 °F,65,ENE,2.8,2.9 mph,30.33 in,0.00 in,0.00 in,6,616.2 w/m²
15/06/2021 09:40,400.9,3.1,2.4,3.2,1,3.2,2.4,3.2,1891.6,58.05,29.28,84.704,63.4,50.1 °F,62,North,3.3,3.4 mph,30.32 in,0.00 in,0.00 in,6,589.7 w/m²
15/06/2021 09:45,400.9,3.1,2.2,3.1,1,3.2,2.2,3.1,1901.6,58.08,29.28,84.704,64,51.2 °F,63,NE,1.6,1.6 mph,30.32 in,0.00 in,0.00 in,4,366 w/m²
15/06/2021 09:50,400.9,3.2,1.9,2.9,1,3.2,1.9,2.9,1899.6,58.11,29.28,84.704,64,50.8 °F,62,NE,2.5,2.5 mph,30.32 in,0.00 in,0.00 in,4,459.9 w/m²
15/06/2021 09:55,400.9,3,2.5,2.9,1,2.9,2.5,2.9,1899.5,58.04,29.28,84.704,63.6,50.5 °F,62,NE,2.7,2.7 mph,30.32 in,0.00 in,0.00 in,4,431 w/m²
15/06/2021 10:00,400.9,3,2.3,2.9,1,2.9,2.3,2.9,1901.9,58.06,29.26,84.668,64,50.5 °F,62,NE,2.6,2.6 mph,30.32 in,0.00 in,0.00 in,5,595.4 w/m²
15/06/2021 10:05,400.9,3.1,2.3,3.2,1,3.2,2.3,3.2,1912.4,58.13,29.27,84.686,64.4,50.5 °F,61,NNE,3,3.1 mph,30.31 in,0.00 in,0.00 in,7,600.6 w/m²
15/06/2021 10:10,400.9,3.5,2.4,3,1,3.3,2.4,3,1926.7,58.3,29.3,84.74,65.1,50.3 °F,59,North,3.6,3.8 mph,30.31 in,0.00 in,0.00 in,8,600.6 w/m²
15/06/2021 10:15,400.9,4.4,3,3.6,1,4.4,3,3.6,1938,58.41,29.3,84.74,65.7,50.7 °F,59,ENE,2.9,3.1 mph,30.32 in,0.00 in,0.00 in,5,620.9 w/m²
15/06/2021 10:20,400.9,3.4,2.8,3.3,1,3.6,2.8,3.3,1949,58.49,29.28,84.704,65.3,50.5 °F,59,NE,3,3.2 mph,30.32 in,0.00 in,0.00 in,7,621.8 w/m²
15/06/2021 10:25,401,3,2.1,2.8,1,3,2.1,2.8,1963.8,58.58,29.25,84.65,66,50.5 °F,58,NE,4.4,4.7 mph,30.31 in,0.00 in,0.00 in,7,618.3 w/m²
15/06/2021 10:30,400.9,3.4,2.6,3.3,1,3.3,2.6,3.3,1980.4,58.63,29.26,84.668,66.1,50.6 °F,58,NNE,3.8,4.1 mph,30.32 in,0.00 in,0.00 in,7,642.6 w/m²
15/06/2021 10:35,400.9,2.5,2,2.5,1,2.6,2,2.5,1981.4,58.63,29.28,84.704,66.4,50.3 °F,56,East,3,3.1 mph,30.32 in,0.00 in,0.00 in,6,625.5 w/m²
15/06/2021 10:40,400.9,3,2.1,2.9,1,2.9,2.1,2.9,1977.8,58.47,29.25,84.65,66.1,49.8 °F,56,ESE,3.8,4.0 mph,30.32 in,0.00 in,0.00 in,8,710.1 w/m²
15/06/2021 10:45,400.9,3.4,2.5,3.4,1,3.5,2.5,3.4,1979.2,58.54,29.27,84.686,66.7,49.7 °F,54,SE,3,3.1 mph,30.31 in,0.00 in,0.00 in,8,696.8 w/m²
15/06/2021 10:50,400.9,2.3,1.9,2.5,1,2.5,1.9,2.5,1982.4,58.58,29.26,84.668,66.5,50.4 °F,56,NE,4.7,4.9 mph,30.31 in,0.00 in,0.00 in,6,632.9 w/m²
15/06/2021 10:55,400.9,3.2,2.3,3,1,3.1,2.3,3,1989.9,58.65,29.26,84.668,66.6,50.9 °F,57,NE,4.3,4.5 mph,30.31 in,0.00 in,0.00 in,7,658.4 w/m²
15/06/2021 11:00,400.9,3.2,2.1,3,1,3,2.1,3,2000.9,58.69,29.21,84.578,66.8,50.8 °F,57,NE,3.1,3.2 mph,30.31 in,0.00 in,0.00 in,7,656.7 w/m²
15/06/2021 11:05,400.9,3.3,2.5,3.5,1,3.5,2.5,3.5,2010.7,58.71,29.21,84.578,67,51.4 °F,57,ENE,3.7,3.9 mph,30.30 in,0.00 in,0.00 in,7,685.7 w/m²
15/06/2021 11:10,400.9,2.5,1.6,2.5,1,2.5,1.6,2.5,2016.9,58.77,29.25,84.65,67.6,51.7 °F,57,ESE,2.2,2.3 mph,30.30 in,0.00 in,0.00 in,7,687.3 w/m²
15/06/2021 11:15,400.9,3,2.4,2.9,1,2.9,2.4,2.9,2026.1,58.84,29.24,84.632,68.3,51.6 °F,56,North,3.1,3.2 mph,30.31 in,0.00 in,0.00 in,7,658.3 w/m²
15/06/2021 11:20,400.9,2.6,2,2.7,1,2.7,2,2.7,2032.7,58.97,29.21,84.578,68.2,52.3 °F,57,NE,4.2,4.4 mph,30.31 in,0.00 in,0.00 in,8,704.5 w/m²
15/06/2021 11:25,401,3.4,2.3,3.3,1,3.3,2.3,3.3,2034.9,59.19,29.2,84.56,68.1,51.9 °F,56,NNE,3.6,3.8 mph,30.31 in,0.00 in,0.00 in,9,733.4 w/m²
15/06/2021 11:30,400.9,3,2.4,2.9,1,3.1,2.4,2.9,2033.5,59.33,29.25,84.65,68.3,51.8 °F,56,East,2.4,2.5 mph,30.30 in,0.00 in,0.00 in,9,748 w/m²
15/06/2021 11:35,400.9,3.2,2.2,3,1,3,2.2,3,2040.9,59.34,29.23,84.614,68.7,52.4 °F,56,ENE,4.9,5.2 mph,30.30 in,0.00 in,0.00 in,5,427.6 w/m²
15/06/2021 11:40,400.9,2.6,1.8,2.5,1,2.6,1.8,2.5,2048.6,59.38,29.22,84.596,68.4,52.3 °F,57,ENE,4.4,4.7 mph,30.30 in,0.00 in,0.00 in,8,724.3 w/m²
15/06/2021 11:45,400.9,3.1,2.7,3.3,1,3.3,2.7,3.3,2048.8,59.4,29.2,84.56,68.2,52.4 °F,57,ENE,4,4.2 mph,30.30 in,0.00 in,0.00 in,8,724.3 w/m²
15/06/2021 11:50,400.9,2.9,1.9,2.7,1,2.8,1.9,2.7,2056.4,59.42,29.2,84.56,68.9,52.4 °F,56,ESE,2.6,2.7 mph,30.29 in,0.00 in,0.00 in,7,700.8 w/m²
15/06/2021 11:55,400.9,2.7,1.7,2.6,1,2.8,1.7,2.6,2063.7,59.53,29.21,84.578,68.8,52.3 °F,56,SSE,4.7,5.0 mph,30.29 in,0.00 in,0.00 in,6,705 w/m²
15/06/2021 12:00,400.9,2.9,2.2,2.9,1,2.9,2.2,2.9,2074.6,59.62,29.22,84.596,69.1,53.1 °F,57,East,3,3.2 mph,30.30 in,0.00 in,0.00 in,5,507 w/m²
15/06/2021 12:05,400.9,2.9,1.9,2.9,1,2.9,1.9,2.9,2081.9,59.66,29.21,84.578,69.4,52.8 °F,56,ESE,3.7,4.0 mph,30.30 in,0.00 in,0.00 in,5,472.9 w/m²
15/06/2021 12:10,400.9,3.1,1.9,2.9,1,2.9,1.9,2.9,2095.3,59.83,29.26,84.668,69.7,53.7 °F,57,NE,2.5,2.6 mph,30.30 in,0.00 in,0.00 in,8,790.2 w/m²
15/06/2021 12:15,400.9,3,2.6,3.3,1,3.3,2.6,3.3,2107.5,59.95,29.28,84.704,69.4,52.6 °F,55,NNE,2.9,3.1 mph,30.30 in,0.00 in,0.00 in,8,790.2 w/m²
15/06/2021 12:20,400.9,2.8,1.8,2.5,1,2.5,1.8,2.5,2122.3,60.1,29.29,84.722,70,53.0 °F,55,NNE,3.8,4.0 mph,30.29 in,0.00 in,0.00 in,6,682.7 w/m²
15/06/2021 12:25,401,2.9,2.4,3.1,1,3.1,2.4,3.1,2147.4,60.27,29.29,84.722,70.1,53.6 °F,56,ENE,3.4,3.6 mph,30.29 in,0.00 in,0.00 in,4,355 w/m²
15/06/2021 12:30,400.9,3.4,2.3,3.2,1,3.3,2.3,3.2,2163.1,60.29,29.3,84.74,69.5,52.7 °F,55,ESE,2.6,2.7 mph,30.29 in,0.00 in,0.00 in,9,849.5 w/m²
15/06/2021 12:35,400.9,2.5,2.2,2.6,1,2.6,2.2,2.6,2177.5,60.36,29.3,84.74,70.3,53.1 °F,55,SE,2.6,2.7 mph,30.29 in,0.00 in,0.00 in,9,834 w/m²
15/06/2021 12:40,400.9,2.9,2,2.7,1,2.7,2,2.7,2194.9,60.4,29.3,84.74,70.3,53.6 °F,56,East,3.3,3.5 mph,30.29 in,0.00 in,0.00 in,4,331.3 w/m²
15/06/2021 12:45,400.9,3.2,2.4,3.3,1,3.3,2.4,3.3,2214.7,60.4,29.3,84.74,69.7,52.9 °F,56,NNW,2.3,2.4 mph,30.29 in,0.00 in,0.00 in,4,314.5 w/m²
