time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
19/06/2021 07:10,400.9,3.2,1.8,2.9,1,3.2,1.8,2.9,2186.2,65.6,27.3,81.14,57,54.3 °F,91,NNE,4.5,4.9 mph,30.00 in,0.00 in,0.88 in,0,23.2 w/m²
19/06/2021 07:15,400.9,2.6,1.8,2.6,1,2.6,1.8,2.6,2185.6,65.6,27.3,81.14,56.8,54.1 °F,91,NNE,3.1,3.2 mph,30.00 in,0.00 in,0.88 in,0,21 w/m²
19/06/2021 07:20,400.9,3.6,2.8,3.5,1,3.6,2.8,3.5,2180.9,65.6,27.3,81.14,56.8,54.1 °F,91,NNW,3.6,3.8 mph,30.00 in,0.00 in,0.88 in,0,13.1 w/m²
19/06/2021 07:25,401,2.7,2.1,2.8,1,2.9,2.1,2.8,2178.6,65.52,27.3,81.14,56.9,54.2 °F,91,North,3.3,3.5 mph,30.01 in,0.00 in,0.88 in,0,8.6 w/m²
19/06/2021 07:30,400.9,2.9,1.9,2.6,1,2.7,1.9,2.6,2179.6,65.43,27.3,81.14,56.8,54.1 °F,91,North,2.1,2.2 mph,30.01 in,0.00 in,0.88 in,0,7.2 w/m²
19/06/2021 07:35,400.9,2.7,2.3,2.7,1,2.7,2.3,2.7,2178.8,65.4,27.3,81.14,56.9,54.3 °F,91,,2.9,3.0 mph,30.00 in,0.00 in,0.88 in,0,6.2 w/m²
19/06/2021 07:40,400.9,3.4,2.3,3.3,1,3.3,2.3,3.3,2175.2,65.34,27.3,81.14,56.9,54.3 °F,91,North,4.1,4.3 mph,30.01 in,0.00 in,0.88 in,0,7.6 w/m²
19/06/2021 07:45,400.9,3.5,2.3,3.5,1,3.6,2.3,3.5,2177.3,65.31,27.3,81.14,56.6,54.5 °F,92,NNW,3.1,3.3 mph,30.01 in,0.00 in,0.88 in,0,7.3 w/m²
19/06/2021 07:50,400.9,3.2,2.1,3.2,1,3.2,2.1,3.2,2175.1,65.3,27.3,81.14,56.7,54.5 °F,92,,3.9,4.1 mph,30.01 in,0.00 in,0.88 in,0,7.7 w/m²
19/06/2021 07:55,400.9,3.1,2.3,3.1,1,3.1,2.3,3.1,2169.6,65.3,27.3,81.14,56.8,54.6 °F,92,NNW,3.2,3.4 mph,30.01 in,0.00 in,0.88 in,0,7 w/m²
19/06/2021 08:00,400.9,3.1,1.9,3.1,1,3.1,1.9,3.1,2173.9,65.33,27.3,81.14,56.8,54.6 °F,92,,4.2,4.5 mph,30.01 in,0.00 in,0.88 in,0,7.3 w/m²
19/06/2021 08:05,400.9,3,2,2.9,1,3,2,2.9,2175.7,65.48,27.3,81.14,56.8,54.6 °F,92,,3.6,3.9 mph,30.01 in,0.00 in,0.88 in,0,7 w/m²
19/06/2021 08:10,400.9,2,1.7,2.1,1,2.1,1.7,2.1,2176.9,65.51,27.3,81.14,56.8,54.6 °F,92,NNW,4.3,4.6 mph,30.01 in,0.00 in,0.88 in,0,6 w/m²
19/06/2021 08:15,400.9,3.1,2.1,3,1,3,2.1,3,2175.4,65.49,27.3,81.14,56.8,54.6 °F,92,North,4.1,4.4 mph,30.01 in,0.00 in,0.88 in,0,5 w/m²
19/06/2021 08:20,400.9,2.8,2,2.8,1,2.8,2,2.8,2173.6,65.41,27.3,81.14,56.7,54.6 °F,92,,3.4,3.5 mph,30.01 in,0.00 in,0.88 in,0,4.5 w/m²
19/06/2021 08:25,401,3.1,2,3,1,3,2,3,2161.4,65.37,27.3,81.14,56.6,54.6 °F,93,NNW,2.7,2.9 mph,30.01 in,0.00 in,0.88 in,0,4 w/m²
19/06/2021 08:30,400.9,2.6,2.2,2.8,1,2.8,2.2,2.8,2152.5,65.3,27.3,81.14,56.6,54.6 °F,93,NNW,3.2,3.4 mph,30.02 in,0.00 in,0.88 in,0,3.2 w/m²
19/06/2021 08:35,400.9,3,2.4,2.9,1,2.9,2.4,2.9,2149.5,65.24,27.32,81.176,56.6,54.6 °F,93,NNW,4.3,4.6 mph,30.02 in,0.09 in,0.89 in,0,2.7 w/m²
19/06/2021 08:40,400.9,2.5,2.2,2.6,1,2.6,2.2,2.6,2151.6,65.19,27.33,81.194,56.4,54.5 °F,93,NNW,4.1,4.4 mph,30.02 in,0.18 in,0.91 in,0,2.9 w/m²
19/06/2021 08:45,400.9,2.8,1.5,2.4,1,2.7,1.5,2.4,2157.3,65.11,27.31,81.158,56.3,54.6 °F,94,NW,3.7,3.9 mph,30.02 in,0.28 in,0.94 in,0,2.9 w/m²
19/06/2021 08:50,400.9,2.8,2.2,2.8,1,2.8,2.2,2.8,2167.4,65.1,27.3,81.14,56.1,54.3 °F,94,NNW,3.2,3.4 mph,30.02 in,0.28 in,0.96 in,0,2.3 w/m²
19/06/2021 08:55,400.9,2.5,1.8,2.5,1,2.5,1.8,2.5,2167.1,65.05,27.31,81.158,56.1,54.3 °F,94,NW,3.6,3.8 mph,30.02 in,0.28 in,0.96 in,0,2.4 w/m²
19/06/2021 09:00,400.9,2.5,1.9,2.5,1,2.5,1.9,2.5,2175.9,65,27.3,81.14,56,54.2 °F,94,NNW,4.1,4.4 mph,30.02 in,0.18 in,0.97 in,0,1.9 w/m²
19/06/2021 09:05,400.9,2.8,2.1,2.9,0.9,2.9,2.1,2.9,2174.4,65.05,27.3,81.14,55.9,54.1 °F,94,NNW,3.5,3.7 mph,30.02 in,0.18 in,0.99 in,0,1.7 w/m²
19/06/2021 09:10,400.9,2.1,1.6,2.1,1,2.1,1.6,2.1,2175.2,65.05,27.3,81.14,55.7,53.9 °F,94,NW,3.2,3.3 mph,30.02 in,0.09 in,0.99 in,0,1.7 w/m²
19/06/2021 09:15,400.9,2.9,1.8,2.4,1,2.9,1.8,2.4,2173.1,65.03,27.3,81.14,55.5,53.7 °F,94,,3.1,3.2 mph,30.02 in,0.09 in,0.99 in,0,1.7 w/m²
19/06/2021 09:20,400.9,2.7,2.1,2.6,1,2.6,2.1,2.6,2180.1,65,27.3,81.14,55.7,53.9 °F,94,NNW,2.4,2.5 mph,30.02 in,0.00 in,0.99 in,0,1.5 w/m²
19/06/2021 09:25,401,2.6,2.1,2.9,1,2.9,2.1,2.9,2179.5,65.02,27.32,81.176,55.7,53.9 °F,94,NW,4,4.1 mph,30.02 in,0.00 in,0.99 in,0,1.3 w/m²
19/06/2021 09:30,400.9,2.2,1.5,2,1,2,1.5,2,2173.1,64.95,27.3,81.14,55.7,53.9 °F,94,NW,3.3,3.4 mph,30.04 in,0.09 in,1.00 in,0,0.8 w/m²
19/06/2021 09:35,400.9,2,1,2,1,2,1,2,2168.3,64.9,27.3,81.14,55.5,53.6 °F,93,NW,5.6,5.9 mph,30.04 in,0.09 in,1.00 in,0,0.3 w/m²
19/06/2021 09:40,400.9,2.5,1.8,2.4,1,2.5,1.8,2.4,2171.1,64.9,27.3,81.14,55.4,53.5 °F,93,NW,5.4,5.8 mph,30.04 in,0.09 in,1.00 in,0,0 w/m²
19/06/2021 09:45,400.9,2.7,1.6,2.6,1,2.6,1.6,2.6,2175.9,64.87,27.3,81.14,55.4,53.4 °F,93,NW,4.4,4.6 mph,30.04 in,0.00 in,1.00 in,0,0 w/m²
19/06/2021 09:50,400.9,2.5,1.8,2.3,1,2.5,1.8,2.3,2179.1,64.83,27.31,81.158,55.5,53.5 °F,93,NW,3.3,3.6 mph,30.04 in,0.00 in,1.00 in,0,0 w/m²
19/06/2021 09:55,400.9,3,1.7,2.6,1,3,1.7,2.6,2175.6,64.77,27.3,81.14,55.1,53.1 °F,93,NW,4.6,4.8 mph,30.04 in,0.00 in,1.00 in,0,0 w/m²
19/06/2021 10:00,400.9,2.4,1.6,2.4,1,2.4,1.6,2.4,2167.4,64.7,27.3,81.14,55,53.0 °F,93,NNW,4.4,4.7 mph,30.04 in,0.09 in,1.02 in,0,0 w/m²
19/06/2021 10:05,400.9,2.7,2.2,2.6,1,2.6,2.2,2.6,2168.7,64.69,27.3,81.14,55.1,53.1 °F,93,NNW,3,3.1 mph,30.04 in,0.09 in,1.02 in,0,0 w/m²
19/06/2021 10:10,400.9,2.1,1.6,2.3,1,2.3,1.6,2.3,2166.9,64.58,27.3,81.14,54.8,52.9 °F,93,NNW,4.6,4.9 mph,30.05 in,0.09 in,1.02 in,0,0 w/m²
19/06/2021 10:15,400.9,2.3,1.5,2.2,1,2.2,1.5,2.2,2151.5,64.49,27.29,81.122,54.7,52.8 °F,94,NW,4.3,4.6 mph,30.05 in,0.09 in,1.03 in,0,0 w/m²
19/06/2021 10:20,400.9,2.6,2.1,2.6,1,2.6,2.1,2.6,2144,64.39,27.22,80.996,54.5,52.8 °F,94,NW,5.4,5.8 mph,30.05 in,0.09 in,1.03 in,0,0 w/m²
19/06/2021 10:25,401,2,1.3,2.1,1,2.1,1.3,2.1,2141.7,64.32,27.22,80.996,54.5,52.8 °F,94,NW,3.6,3.9 mph,30.05 in,0.09 in,1.03 in,0,0 w/m²
19/06/2021 10:30,400.9,1.9,1.5,2,1,2,1.5,2,2147.3,64.39,27.21,80.978,54.4,52.7 °F,94,NW,4.3,4.6 mph,30.05 in,0.00 in,1.03 in,0,0 w/m²
19/06/2021 10:35,400.9,2,1.6,1.9,1,1.9,1.6,1.9,2166.1,64.49,27.2,80.96,54.3,52.4 °F,93,NW,4.6,4.9 mph,30.05 in,0.00 in,1.03 in,0,0 w/m²
19/06/2021 10:40,400.9,2.6,1.6,2.3,1,2.5,1.6,2.3,2183.7,64.57,27.24,81.032,54.5,52.7 °F,93,NW,3.5,3.8 mph,30.06 in,0.00 in,1.03 in,0,0 w/m²
19/06/2021 10:45,400.9,2.2,1.6,2.3,1,2.3,1.6,2.3,2206.7,64.68,27.28,81.104,54.5,52.7 °F,93,NW,4.6,4.8 mph,30.06 in,0.00 in,1.03 in,0,0 w/m²
19/06/2021 10:50,400.9,2.8,2.1,2.7,1,2.7,2.1,2.7,2216.3,64.72,27.3,81.14,54.5,52.7 °F,93,NW,3.5,3.8 mph,30.06 in,0.09 in,1.05 in,0,0 w/m²
19/06/2021 10:55,400.9,2,1.5,2,1,2,1.5,2,2231.2,64.75,27.3,81.14,54.6,52.7 °F,93,NNW,3.3,3.5 mph,30.05 in,0.09 in,1.05 in,0,0 w/m²
19/06/2021 11:00,400.9,2.5,1.9,2.6,1,2.6,1.9,2.6,2246.2,64.8,27.3,81.14,54.5,52.8 °F,94,NNW,2.6,2.7 mph,30.05 in,0.09 in,1.05 in,0,0 w/m²
19/06/2021 11:05,400.9,2.7,1.7,2.6,1,2.6,1.7,2.6,2264,64.88,27.3,81.14,54.5,52.8 °F,94,NNW,4.2,4.6 mph,30.06 in,0.00 in,1.05 in,0,0 w/m²
19/06/2021 11:10,400.9,2.2,1.9,2.3,1,2.3,1.9,2.3,2284.2,64.93,27.3,81.14,54.4,52.6 °F,93,NW,4.1,4.4 mph,30.06 in,0.00 in,1.05 in,0,0 w/m²
19/06/2021 11:15,400.9,2.3,1.6,2.2,1,2.2,1.6,2.2,2294.5,64.94,27.3,81.14,54.3,52.3 °F,93,NW,4.4,4.7 mph,30.06 in,0.00 in,1.05 in,0,0 w/m²
