time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
18/06/2021 07:50,400.9,6.4,5.4,6.4,1,6.4,5.4,6.4,2585.1,74.35,28.6,83.48,59.5,57.7 °F,94,NNE,4.4,4.7 mph,30.05 in,0.09 in,0.12 in,0,26.5 w/m²
18/06/2021 07:55,400.9,5.7,4.4,5.5,1,5.6,4.4,5.5,2573.6,74.34,28.6,83.48,59.5,57.7 °F,94,NE,4.3,4.5 mph,30.05 in,0.09 in,0.12 in,0,20.2 w/m²
18/06/2021 08:00,400.9,6.9,5,6.5,1,7,5,6.5,2563.9,74.2,28.6,83.48,59.5,57.7 °F,94,North,4.2,4.6 mph,30.05 in,0.09 in,0.12 in,0,18.4 w/m²
18/06/2021 08:05,400.9,6.1,4.5,6,1,6.1,4.5,6,2559,74.11,28.6,83.48,59.5,57.7 °F,94,NNE,3,3.1 mph,30.05 in,0.09 in,0.14 in,0,16 w/m²
18/06/2021 08:10,401,6,4.7,5.8,1,6.2,4.7,5.8,2555.3,74.04,28.59,83.462,59.4,57.6 °F,94,NE,2.8,2.9 mph,30.05 in,0.18 in,0.15 in,0,12.6 w/m²
18/06/2021 08:15,400.9,6.8,4.5,6.2,1,6.4,4.5,6.2,2551.2,74.01,28.59,83.462,59.3,57.5 °F,94,North,3.7,3.9 mph,30.06 in,0.28 in,0.18 in,0,12.7 w/m²
18/06/2021 08:20,400.9,5.5,4.4,5.7,1,5.8,4.4,5.7,2550,73.98,28.58,83.444,59,57.2 °F,94,NNE,5.3,5.7 mph,30.06 in,0.56 in,0.25 in,0,24.5 w/m²
18/06/2021 08:25,400.9,6.6,4.7,6,1,6.4,4.7,6,2533.5,73.8,28.56,83.408,58.9,57.3 °F,95,NNE,3.9,4.2 mph,30.05 in,0.85 in,0.33 in,0,26.9 w/m²
18/06/2021 08:30,400.9,5.4,4.2,5.2,1,5.6,4.2,5.2,2504.4,73.64,28.57,83.426,58.6,57.2 °F,95,North,4.3,4.7 mph,30.05 in,0.94 in,0.39 in,0,24.5 w/m²
18/06/2021 08:35,400.9,6.5,4.8,6.3,1,6.5,4.8,6.3,2482.9,73.42,28.53,83.354,58.4,57.0 °F,95,North,4.2,4.5 mph,30.05 in,0.75 in,0.42 in,0,30.7 w/m²
18/06/2021 08:40,400.9,6.3,4.7,6.1,1,6.3,4.7,6.1,2476.9,73.33,28.58,83.444,58.4,57.0 °F,95,NNE,5,5.4 mph,30.05 in,0.47 in,0.44 in,1,69.2 w/m²
18/06/2021 08:45,400.9,5.9,4.8,6,1,6,4.8,6,2461.5,73.27,28.57,83.426,58.4,57.0 °F,95,NE,4.9,5.3 mph,30.05 in,0.18 in,0.45 in,1,84.4 w/m²
18/06/2021 08:50,400.9,5.5,4.2,5.2,1,5.3,4.2,5.2,2448.1,73.14,28.5,83.3,58.2,56.8 °F,95,NNE,4.7,4.9 mph,30.05 in,0.18 in,0.45 in,1,89.6 w/m²
18/06/2021 08:55,400.9,5.5,4,5.1,1,5.6,4,5.1,2424.7,72.92,28.5,83.3,58.2,56.8 °F,95,NNE,5.2,5.5 mph,30.04 in,0.09 in,0.45 in,1,81.3 w/m²
18/06/2021 09:00,400.9,5.2,4,5.4,1,5.5,4,5.4,2402.2,72.89,28.49,83.282,58.2,56.8 °F,95,NNE,4.4,4.7 mph,30.04 in,0.00 in,0.45 in,0,51.1 w/m²
18/06/2021 09:05,400.9,5.4,4.2,5.2,1,5.2,4.2,5.2,2381.5,72.9,28.5,83.3,58.2,56.8 °F,95,NNE,5.6,6.0 mph,30.04 in,0.09 in,0.47 in,0,50.8 w/m²
18/06/2021 09:10,400.9,4.9,3.8,4.8,1,4.9,3.8,4.8,2365,72.9,28.5,83.3,58.2,56.8 °F,95,NNE,5.4,5.7 mph,30.04 in,0.09 in,0.47 in,1,81 w/m²
18/06/2021 09:15,401,4.7,4.1,4.7,1,4.7,4.1,4.7,2348.5,72.9,28.5,83.3,58.4,56.9 °F,95,North,5.2,5.6 mph,30.04 in,0.09 in,0.48 in,1,98.4 w/m²
18/06/2021 09:20,400.9,4.6,3.5,4.4,1,4.5,3.5,4.4,2326.5,72.87,28.5,83.3,58.4,56.8 °F,94,NNE,5.7,6.1 mph,30.04 in,0.09 in,0.48 in,1,92.7 w/m²
18/06/2021 09:25,400.9,4.9,4.1,5.2,1,5.2,4.1,5.2,2305.3,72.73,28.49,83.282,58.5,56.7 °F,94,NNE,4.9,5.1 mph,30.03 in,0.09 in,0.48 in,1,91.4 w/m²
18/06/2021 09:30,400.9,5,3.6,4.9,1,5,3.6,4.9,2294,72.71,28.5,83.3,58.6,56.8 °F,94,NNE,4.8,5.0 mph,30.03 in,0.00 in,0.48 in,1,101.3 w/m²
18/06/2021 09:35,400.9,4.5,3.4,4.6,1,4.6,3.4,4.6,2287.1,72.69,28.5,83.3,58.6,56.8 °F,94,NNE,5.5,5.9 mph,30.03 in,0.00 in,0.48 in,1,89.8 w/m²
18/06/2021 09:40,400.9,4.7,3.6,4.3,1,4.5,3.6,4.3,2279,72.64,28.49,83.282,58.8,57.0 °F,94,NE,3.6,3.9 mph,30.03 in,0.00 in,0.48 in,1,84.2 w/m²
18/06/2021 09:45,400.9,4,3.2,4,1,4,3.2,4,2282.3,72.56,28.49,83.282,59.1,57.1 °F,93,NNE,4.1,4.4 mph,30.02 in,0.00 in,0.48 in,1,66.1 w/m²
18/06/2021 09:50,400.9,4.1,2.8,4.1,1,4.2,2.8,4.1,2285,72.51,28.5,83.3,59.2,57.2 °F,93,NNE,3.8,3.9 mph,30.02 in,0.00 in,0.48 in,0,50.8 w/m²
18/06/2021 09:55,400.9,4.5,3.6,4.6,1,4.6,3.6,4.6,2272.3,72.55,28.5,83.3,59.1,57.2 °F,93,NE,4.3,4.5 mph,30.02 in,0.00 in,0.48 in,0,59.4 w/m²
18/06/2021 10:00,400.9,4.9,3.5,4.6,1,4.6,3.5,4.6,2260.3,72.5,28.5,83.3,59.2,57.2 °F,93,,3.7,4.0 mph,30.03 in,0.00 in,0.48 in,1,78.6 w/m²
18/06/2021 10:05,400.9,4,3,3.9,1,4.3,3,3.9,2252.3,72.42,28.5,83.3,59.1,57.2 °F,93,NNE,5.8,6.3 mph,30.03 in,0.00 in,0.48 in,1,78.6 w/m²
18/06/2021 10:10,401,4.5,3.7,4.3,1,4.4,3.7,4.3,2245.4,72.25,28.5,83.3,59,57.0 °F,93,NNE,5,5.4 mph,30.03 in,0.00 in,0.48 in,1,76.4 w/m²
18/06/2021 10:15,400.9,3.9,3.2,3.9,1,3.9,3.2,3.9,2227.3,72.02,28.5,83.3,58.8,57.0 °F,94,NNE,4.6,5.0 mph,30.03 in,0.00 in,0.48 in,0,62.4 w/m²
18/06/2021 10:20,400.9,4,2.6,3.8,1,4.1,2.6,3.8,2214,71.87,28.49,83.282,58.6,56.7 °F,94,NNE,5.7,6.3 mph,30.03 in,0.00 in,0.48 in,0,49.5 w/m²
18/06/2021 10:25,400.9,4,3,4.1,1,4.1,3,4.1,2191,71.69,28.48,83.264,58.8,56.8 °F,93,NNE,5.1,5.6 mph,30.02 in,0.00 in,0.48 in,0,61.8 w/m²
18/06/2021 10:30,400.9,4,3,3.9,1,3.9,3,3.9,2156.7,71.5,28.45,83.21,58.7,56.7 °F,93,NNE,6.5,7.1 mph,30.03 in,0.00 in,0.48 in,1,101.5 w/m²
18/06/2021 10:35,400.9,3.6,2.5,3.5,1,3.6,2.5,3.5,2124.4,71.3,28.42,83.156,58.4,56.6 °F,94,NNE,5.6,6.1 mph,30.03 in,0.00 in,0.48 in,1,121.2 w/m²
18/06/2021 10:40,400.9,3.5,2.6,3.4,1,3.5,2.6,3.4,2104.9,71.13,28.4,83.12,58.3,56.5 °F,94,NNE,4.5,4.9 mph,30.02 in,0.00 in,0.48 in,1,132.6 w/m²
18/06/2021 10:45,400.9,3.5,2.7,3.6,1,3.6,2.7,3.6,2080.8,70.89,28.4,83.12,58.1,56.4 °F,94,NNE,5.4,5.8 mph,30.02 in,0.00 in,0.48 in,1,94.8 w/m²
18/06/2021 10:50,400.9,2.9,2,2.8,1,2.8,2,2.8,2049.2,70.57,28.4,83.12,58.1,56.3 °F,93,NNE,5.5,6.0 mph,30.02 in,0.00 in,0.48 in,1,90.1 w/m²
18/06/2021 10:55,400.9,3.3,2.8,3.4,1,3.5,2.8,3.4,2017.5,70.41,28.4,83.12,58.1,56.3 °F,93,NNE,5,5.4 mph,30.03 in,0.00 in,0.48 in,1,82.2 w/m²
18/06/2021 11:00,400.9,3.4,2.5,3.3,1,3.3,2.5,3.3,1989.6,70.2,28.39,83.102,58.1,56.3 °F,93,NE,4.1,4.5 mph,30.03 in,0.00 in,0.48 in,1,72.9 w/m²
18/06/2021 11:05,400.9,3.6,2.3,3.5,1,3.6,2.3,3.5,1968.9,70.12,28.4,83.12,58,56.1 °F,93,North,5.4,5.9 mph,30.02 in,0.00 in,0.48 in,1,69.8 w/m²
18/06/2021 11:10,401,2.9,2.2,2.9,1,2.9,2.2,2.9,1954.4,70.06,28.4,83.12,57.9,55.9 °F,93,NNE,4.7,5.1 mph,30.02 in,0.00 in,0.48 in,1,83.8 w/m²
18/06/2021 11:15,400.9,2.8,2.4,2.8,1,2.8,2.4,2.8,1939.3,70,28.39,83.102,57.9,55.9 °F,93,NE,5.4,5.8 mph,30.02 in,0.00 in,0.48 in,1,108.2 w/m²
18/06/2021 11:20,400.9,2.9,2,2.8,1,2.8,2,2.8,1924.9,69.9,28.39,83.102,57.9,55.9 °F,93,NNE,5.6,5.9 mph,30.02 in,0.00 in,0.48 in,1,101.7 w/m²
18/06/2021 11:25,400.9,3,2.3,2.8,1,3.1,2.3,2.8,1912.8,69.83,28.4,83.12,57.7,55.8 °F,94,NNE,6,6.3 mph,30.02 in,0.00 in,0.48 in,1,95.9 w/m²
18/06/2021 11:30,400.9,2.8,2,2.6,1,2.7,2,2.6,1907.3,69.76,28.4,83.12,57.7,55.9 °F,94,NE,4.8,5.2 mph,30.02 in,0.09 in,0.50 in,1,137.6 w/m²
18/06/2021 11:35,400.9,2.8,2.2,2.8,1,2.9,2.2,2.8,1898.9,69.7,28.4,83.12,57.7,55.9 °F,94,NNE,4.6,4.9 mph,30.02 in,0.09 in,0.50 in,2,179.7 w/m²
18/06/2021 11:40,400.9,2.4,2.2,2.4,1,2.4,2.2,2.4,1898.7,69.64,28.4,83.12,57.7,55.9 °F,94,NNE,5.2,5.6 mph,30.01 in,0.09 in,0.50 in,2,160.1 w/m²
18/06/2021 11:45,400.9,2.9,1.8,2.8,1,2.8,1.8,2.8,1901.1,69.6,28.38,83.084,57.7,55.9 °F,94,NNE,5.5,5.8 mph,30.01 in,0.00 in,0.50 in,1,125 w/m²
18/06/2021 11:50,400.9,2.3,2,2.4,1,2.5,2,2.4,1910.8,69.56,28.36,83.048,57.7,55.9 °F,94,NNE,3.7,3.9 mph,30.02 in,0.00 in,0.50 in,1,105.8 w/m²
18/06/2021 11:55,400.9,2.2,1.2,1.9,1,2.1,1.2,1.9,1916.8,69.49,28.31,82.958,57.5,55.7 °F,94,NNE,4.1,4.4 mph,30.02 in,0.00 in,0.50 in,1,130.4 w/m²
18/06/2021 12:00,400.9,2.5,1.9,2.4,1,2.5,1.9,2.4,1920.6,69.5,28.31,82.958,57.6,55.8 °F,94,NNE,4.4,4.8 mph,30.02 in,0.00 in,0.50 in,1,148.6 w/m²
