time,eco2,pm100_env,pm10_env,pm25_env,TVOC,pm100_standard,pm10_standard,pm25_standard,CO2,hum_in,tem,tem_in,tem_out,Dew Point,hum_out,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
17/06/2021 07:20,400.9,12.4,9.5,12.3,1,12.3,9.5,12.3,3278.3,72.99,30.2,86.36,67.1,64.2 °F,90,NNW,2.4,2.4 mph,29.90 in,0.00 in,0.01 in,0,19.2 w/m²
17/06/2021 07:25,400.9,12.6,10.1,12.5,1,12.7,10.1,12.5,3268.1,72.85,30.19,86.342,67.1,64.1 °F,89,NW,2.9,3.0 mph,29.90 in,0.00 in,0.01 in,0,19.2 w/m²
17/06/2021 07:30,400.9,12.2,10,12.3,1,12.4,10,12.3,3259.5,72.72,30.18,86.324,67,63.8 °F,89,NNW,3.2,3.4 mph,29.90 in,0.00 in,0.01 in,0,14.5 w/m²
17/06/2021 07:35,400.9,12.2,9.5,12.2,1,12.3,9.5,12.2,3243.6,72.63,30.19,86.342,66.7,63.5 °F,89,NW,3.4,3.6 mph,29.90 in,0.00 in,0.01 in,0,9.2 w/m²
17/06/2021 07:40,400.9,12.8,10.1,12.3,1,12.6,10.1,12.3,3216.4,72.42,30.18,86.324,66.8,63.6 °F,89,NNW,3.3,3.4 mph,29.90 in,0.00 in,0.01 in,0,9.6 w/m²
17/06/2021 07:45,400.9,12.2,9.6,12,1,12.1,9.6,12,3199.7,72.34,30.18,86.324,66.7,63.5 °F,89,NNW,3.5,3.7 mph,29.91 in,0.00 in,0.01 in,0,9.2 w/m²
17/06/2021 07:50,400.9,12.3,9.8,12.4,1,12.5,9.8,12.4,3194.9,72.31,30.18,86.324,66.7,63.6 °F,90,NNW,2.9,3.0 mph,29.91 in,0.00 in,0.01 in,0,9.7 w/m²
17/06/2021 07:55,401,14.3,10.6,13.5,1,13.6,10.6,13.5,3176.5,72.11,30.16,86.288,66.7,63.6 °F,90,NW,2.9,3.1 mph,29.91 in,0.00 in,0.01 in,0,10 w/m²
17/06/2021 08:00,400.9,13.4,10.5,13.6,1,13.6,10.5,13.6,3163.4,72.02,30.13,86.234,66.5,63.5 °F,90,NNW,2.8,2.9 mph,29.91 in,0.00 in,0.01 in,0,10.3 w/m²
17/06/2021 08:05,400.9,12.9,10.3,13.1,1,13.1,10.3,13.1,3158.8,72.01,30.12,86.216,66.2,62.6 °F,89,NW,4.3,4.5 mph,29.90 in,0.00 in,0.01 in,0,11.1 w/m²
17/06/2021 08:10,400.9,14.2,10.8,13.8,1,14.3,10.8,13.8,3147.8,72.02,30.11,86.198,66.2,63.0 °F,89,NNW,2.9,3.0 mph,29.90 in,0.00 in,0.01 in,0,14.4 w/m²
17/06/2021 08:15,400.9,13.5,10.5,13,1,13.4,10.5,13,3127.1,71.99,30.14,86.252,66.3,63.0 °F,89,North,2.4,2.5 mph,29.91 in,0.00 in,0.01 in,0,18.2 w/m²
17/06/2021 08:20,400.9,12.1,10,12.3,1,12.3,10,12.3,3099.3,71.86,30.11,86.198,66.1,62.8 °F,89,NNW,2.6,2.7 mph,29.91 in,0.00 in,0.01 in,0,20 w/m²
17/06/2021 08:25,400.9,13.8,10.5,13.7,1,13.9,10.5,13.7,3060,71.65,30.1,86.18,65.8,62.6 °F,89,NNW,2.5,2.6 mph,29.91 in,0.00 in,0.01 in,0,33.8 w/m²
17/06/2021 08:30,400.9,13.4,10.3,13.4,1,13.4,10.3,13.4,3027.1,71.51,30.1,86.18,65.6,62.4 °F,89,NNW,3.3,3.4 mph,29.91 in,0.00 in,0.01 in,0,37.1 w/m²
17/06/2021 08:35,400.9,13,10.5,12.7,1,12.8,10.5,12.7,3002.3,71.4,30.1,86.18,65.6,62.3 °F,89,North,2.9,3.0 mph,29.91 in,0.00 in,0.01 in,0,41.6 w/m²
17/06/2021 08:40,400.9,13.3,11,13.2,1,13.2,11,13.2,2985.5,71.41,30.11,86.198,65.4,62.2 °F,89,NNE,3.1,3.2 mph,29.91 in,0.00 in,0.01 in,0,41.1 w/m²
17/06/2021 08:45,400.9,13.5,10.5,13.2,1,13.7,10.5,13.2,2961.5,71.32,30.1,86.18,65.2,62.3 °F,90,NNE,2.5,2.6 mph,29.91 in,0.00 in,0.01 in,0,42.7 w/m²
17/06/2021 08:50,400.9,13.7,10.8,13.4,1,13.6,10.8,13.4,2946.8,71.31,30.1,86.18,65.1,62.0 °F,90,NNW,2.2,2.2 mph,29.91 in,0.00 in,0.01 in,0,61.2 w/m²
17/06/2021 08:55,401,13.2,10.3,13,1,13.2,10.3,13,2940,71.27,30.1,86.18,65.2,62.2 °F,90,NNE,1.9,1.9 mph,29.90 in,0.00 in,0.01 in,1,80.3 w/m²
17/06/2021 09:00,400.9,13.9,10.7,13.7,1,13.7,10.7,13.7,2919.6,71.15,30.09,86.162,65.3,62.4 °F,90,NE,3.2,3.4 mph,29.90 in,0.00 in,0.01 in,1,87.1 w/m²
17/06/2021 09:05,400.9,12.9,10.1,13.1,1,13.2,10.1,13.1,2898.8,71.01,30.1,86.18,65.3,62.4 °F,90,NNE,2.9,3.0 mph,29.91 in,0.00 in,0.01 in,1,85.5 w/m²
17/06/2021 09:10,400.9,12.5,9.7,12.2,1,12.3,9.7,12.2,2877.5,70.92,30.1,86.18,65.4,62.3 °F,89,NNW,2.8,2.8 mph,29.91 in,0.00 in,0.01 in,1,87.1 w/m²
17/06/2021 09:15,400.9,13.1,9.8,13,1,13.3,9.8,13,2865.5,70.83,30.1,86.18,65.4,62.3 °F,89,NNW,2.7,2.8 mph,29.91 in,0.00 in,0.01 in,1,94.2 w/m²
17/06/2021 09:20,400.9,12.8,10,12.5,1,12.7,10,12.5,2853.4,70.78,30.08,86.144,65.4,62.2 °F,89,NE,3.4,3.6 mph,29.91 in,0.00 in,0.01 in,1,98.9 w/m²
17/06/2021 09:25,400.9,13.4,10.4,13.1,1,13.5,10.4,13.1,2840,70.7,30.07,86.126,65.5,62.4 °F,90,NE,2.9,2.9 mph,29.91 in,0.00 in,0.01 in,1,103.5 w/m²
17/06/2021 09:30,400.9,11.8,9.7,11.8,1,11.9,9.7,11.8,2835.4,70.65,30.05,86.09,65.5,62.4 °F,90,,2.9,3.0 mph,29.91 in,0.00 in,0.01 in,1,100.7 w/m²
17/06/2021 09:35,400.9,12.7,9.8,12.5,1,12.6,9.8,12.5,2823.4,70.61,30.01,86.018,65.8,62.6 °F,89,NNW,2.6,2.6 mph,29.92 in,0.00 in,0.01 in,1,72.2 w/m²
17/06/2021 09:40,400.9,11.8,9.4,11.9,1,11.9,9.4,11.9,2820.4,70.73,30.02,86.036,66,62.7 °F,89,NW,2.9,3.0 mph,29.92 in,0.00 in,0.01 in,0,51.1 w/m²
17/06/2021 09:45,400.9,12.3,9.1,12,1,12.1,9.1,12,2815.2,70.75,30,86,66,62.7 °F,89,NNW,3.1,3.2 mph,29.92 in,0.00 in,0.01 in,0,46.7 w/m²
17/06/2021 09:50,400.9,11.9,9.9,11.9,1,12.1,9.9,11.9,2793.9,70.69,30.01,86.018,66.2,62.9 °F,89,NW,2.6,2.6 mph,29.92 in,0.00 in,0.01 in,0,37.5 w/m²
17/06/2021 09:55,401,11.8,8.9,11.6,1,11.8,8.9,11.6,2764.3,70.55,30,86,65.9,62.7 °F,89,NW,3.9,4.1 mph,29.92 in,0.00 in,0.01 in,0,34.8 w/m²
17/06/2021 10:00,400.9,11.5,9,11.5,1,11.6,9,11.5,2752.7,70.46,30.01,86.018,65.8,62.7 °F,90,NNW,2.4,2.5 mph,29.92 in,0.00 in,0.01 in,0,31.6 w/m²
17/06/2021 10:05,400.9,11.9,9.4,11.7,1,11.7,9.4,11.7,2729.3,70.33,30,86,66,62.6 °F,89,NW,3.1,3.2 mph,29.92 in,0.00 in,0.01 in,0,44.4 w/m²
17/06/2021 10:10,400.9,11.4,9.2,11.4,1,11.4,9.2,11.4,2710.7,70.26,30,86,65.8,62.0 °F,88,NW,2.6,2.7 mph,29.92 in,0.00 in,0.01 in,1,71.9 w/m²
17/06/2021 10:15,400.9,11.1,9.1,11.3,1,11.3,9.1,11.3,2688,70.17,29.99,85.982,65.8,62.0 °F,88,NNW,2.8,2.9 mph,29.93 in,0.00 in,0.01 in,1,71.9 w/m²
17/06/2021 10:20,400.9,11.7,9.2,11.2,1,11.3,9.2,11.2,2664.2,70.1,30,86,65.8,61.9 °F,87,NNW,3.8,4.0 mph,29.93 in,0.00 in,0.01 in,0,58.8 w/m²
17/06/2021 10:25,400.9,11.5,9.5,11.5,1,11.7,9.5,11.5,2651,70.05,30,86,65.6,61.7 °F,87,NNW,3.5,3.7 mph,29.93 in,0.00 in,0.01 in,0,54.1 w/m²
17/06/2021 10:30,400.9,11.2,9.3,11.1,1,11.2,9.3,11.1,2648.2,70.09,29.99,85.982,65.5,61.7 °F,88,NNW,5.4,5.7 mph,29.93 in,0.00 in,0.01 in,0,55.6 w/m²
17/06/2021 10:35,400.9,10.9,8.5,10.9,1,11,8.5,10.9,2632.8,70.05,30,86,65.3,61.7 °F,88,NW,4.4,4.7 mph,29.93 in,0.00 in,0.01 in,0,56.8 w/m²
17/06/2021 10:40,400.9,10.5,8.6,10.8,1,10.8,8.6,10.8,2607.6,69.88,29.99,85.982,65.4,61.6 °F,88,NNW,5.7,6.0 mph,29.93 in,0.00 in,0.01 in,1,64.1 w/m²
